Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
17.99206468,-10.59819317,12.41669559,3.863444328,16.77564395
17.99710109,-12.86054611,14.4231472,2.979871511,19.5525051
18.00213723,-14.82448292,16.16995239,1.099466562,21.96455055
18.00717343,-16.28354454,17.28223419,-1.465976954,23.79030327
18.01220963,-17.54548454,17.65990448,-3.896930218,25.19726809
18.01724578,-19.14204216,17.59861755,-6.294090271,26.75340521
18.02228197,-21.12966156,17.04761124,-9.342247009,28.71169145
18.02731828,-23.08457375,15.76869106,-12.83429623,30.76147465
18.03235442,-25.29060745,13.95390034,-16.5477047,33.28892745
18.03739062,-28.77817917,11.73376942,-20.61094093,37.29176621
18.04242682,-33.10907364,8.904753685,-25.52896881,42.74615356
18.04746296,-36.53181458,4.921146393,-31.02981567,48.18340605
18.05249916,-37.97784042,-0.3441429138,-35.16953659,51.76225557
18.05753583,-37.37400436,-5.748754501,-36.70108414,52.69567304
18.06257197,-35.43515015,-9.998656273,-35.89861298,51.42308243
18.06760817,-32.93925476,-13.621418,-33.1931572,48.70650077
18.07264437,-30.55173874,-17.92828751,-28.78785133,45.64616761
18.07768052,-28.27240181,-23.14176178,-23.28197861,43.32343904
18.08271671,-25.32453728,-28.36546135,-17.46047592,41.84255974
18.08775385,-20.42358017,-33.38078308,-12.26543617,41.01024543
18.09279,-12.43607521,-38.13029861,-8.119367599,40.92065211
18.09782619,-1.616249442,-43.03432846,-5.010537624,43.35517473
18.10286239,10.58500481,-49.65875244,-1.524657011,50.79723024
18.10789854,22.88660049,-56.60675049,4.271298409,61.20755405
18.11293473,34.32078171,-61.01166534,11.96420002,71.01747283
18.11797317,43.31744385,-62.628479,19.34831047,78.56897888
18.12300932,47.37573624,-62.79816437,24.20386314,82.30368657
18.12804552,46.76493835,-62.93708038,27.69850159,83.1579373
18.13308171,45.00915146,-61.84909058,30.9100132,82.50189474
18.13811786,44.69319153,-57.85417557,33.50431061,80.41844209
18.14315406,47.88582993,-51.45912933,36.50585556,79.20714734
18.14818593,54.34143066,-40.70072937,39.48068237,78.53830109
18.15322208,62.69328308,-25.13259888,38.17029572,77.58264461
18.15825833,69.60531616,-8.472554207,32.19628525,77.15753363
18.16329447,70.74908447,5.610728264,23.73260307,74.83414778
18.16833067,70.57337952,15.29915524,14.51952744,73.65787619
18.17336687,69.01203918,18.40812492,6.468449593,71.71723263
18.17840333,62.18802643,14.86854839,2.827338696,64.00326715
18.18343947,52.98057938,6.004198551,2.381317139,53.37286635
18.18847567,43.4546814,-6.258711815,2.88384676,43.99769745
18.19351187,33.11902618,-19.68434715,4.629058361,38.80427295
18.19854802,21.03406525,-31.53292465,6.46444416,38.45186961
18.20358421,9.051937103,-38.51893616,7.764206409,40.3228088
18.20862338,-0.01399993896,-39.65122223,8.357913017,40.52251634
18.21365958,-4.403268337,-37.4053421,7.528391838,38.40865883
18.21869572,-4.295911789,-34.88703918,5.6656847,35.60421807
18.22373192,-1.524485111,-33.31019592,3.50876379,33.5291609
18.22876807,0.7427334785,-30.97647476,1.333654046,31.01406576
18.23380427,1.674729347,-28.15460014,-0.9866526127,28.2216178
18.23883958,1.33016777,-25.59604645,-3.2124722,25.83112304
18.24387572,0.4198255539,-23.40805626,-4.936908722,23.92668843
18.24891192,-0.3530402184,-21.67233849,-5.713155746,22.41550895
18.25394812,-0.7593436241,-20.04607201,-5.626852989,20.83466055
18.25898427,-1.398269653,-18.6954155,-5.243969917,19.46722731
18.26402046,-2.358132839,-17.57516479,-4.689722061,18.34231995
18.26906124,-3.506773949,-16.52673149,-3.981569767,17.35751178
18.27409739,-4.819293022,-15.47426414,-3.279896975,16.53590518
18.27913359,-6.231546879,-14.47566414,-2.865308285,16.01833388
18.28416979,-7.475640297,-13.54819298,-2.704374552,15.70835359
18.28920593,-8.539480209,-12.70506668,-2.659520626,15.53751884
18.29424213,-9.310286522,-12.0362854,-2.837646008,15.47920658
18.2992752,-9.964753151,-11.43803215,-3.209046125,15.50557519
18.30431135,-10.61651039,-10.92898655,-3.741837978,15.68930819
18.30934755,-11.3969574,-10.51817608,-4.077092648,16.03575226
18.31438374,-12.06317711,-10.02832317,-4.10706377,16.21590209
18.31941989,-12.39710045,-9.351791382,-4.018932343,16.04044634
18.32445609,-12.40922451,-8.527430534,-3.961386919,15.56915254
18.32949343,-12.27440262,-7.625478268,-4.181640148,15.04310449
18.33452958,-12.29376793,-6.603679657,-4.347817421,14.61673121
18.33956578,-12.65545559,-5.446213245,-4.439920425,14.47531306
18.34460197,-13.11275291,-4.43848896,-4.529222965,14.56565597
18.34963812,-13.23064804,-3.810171604,-4.607426643,14.51880971
18.35467432,-13.19338799,-3.414964676,-4.828277588,14.45820648
18.35970942,-13.21583652,-3.080389023,-5.022203445,14.46961157
18.36474557,-13.30025101,-2.724981308,-5.099272728,14.50257847
18.36978177,-13.10019684,-2.346157074,-5.285839558,14.31990608
18.37481796,-12.62547493,-2.075407982,-5.557162285,13.94962323
18.37985411,-12.17049408,-1.85002327,-5.861720085,13.63463511
18.38489031,-11.8160038,-1.686108112,-6.228512764,13.46310802
18.38992822,-11.29850578,-1.716729164,-6.544896126,13.16962631
18.39496437,-10.28105545,-1.823415756,-6.916237354,12.5243477
18.40000057,-9.371472359,-1.548189163,-7.44525528,12.06868717
18.40503677,-8.652074814,-1.027184963,-7.976754665,11.81279487
18.41007291,-7.444699287,-0.4583778381,-8.131376266,11.03417136
18.41510911,-6.344421864,0.1902637482,-7.742484093,10.01169062
18.42014598,-5.705942154,0.8071584702,-6.694890499,8.833506634
18.42518213,-4.511356354,1.372012138,-5.513124943,7.25460544
18.43021833,-2.440296173,2.232810974,-4.092119694,5.261742472
18.43525453,-0.4007227421,3.473017693,-2.482176304,4.287613533
18.44029067,1.649089336,4.856797218,-0.6105959415,5.165346287
18.44532687,3.881940126,6.356070518,1.627367735,7.623478033
18.45036015,6.469074726,7.854148865,4.393177509,11.083167
18.4553963,8.908058167,9.368530273,7.737235546,15.0661101
18.4604325,10.48862076,10.74856758,11.50993347,18.92145446
18.46546869,11.49134445,11.83655167,15.47961807,22.62241208
18.47050484,12.41523647,12.52238369,18.96132088,25.89362623
18.47554104,13.05965424,12.99934196,21.58501625,28.38045783
18.48057744,12.89265442,13.25708008,23.28591537,29.73557743
18.48561359,11.96039867,13.36960697,23.9352951,29.91146735
18.49064979,10.38051224,13.50019073,23.69084167,29.17646592
18.49568598,8.493811607,13.51112175,22.6269207,27.68885673
18.50072213,6.648652077,13.29426003,20.95009995,25.6875186
18.50575833,4.918019295,12.86399651,18.55508804,23.10758776
18.51079468,3.251946926,12.39569283,15.72432899,20.28504084
18.51583083,1.75986886,11.98179054,12.94763088,17.72855292
18.52086703,0.5138144493,11.45897865,10.44278049,15.51205536
18.52590322,-0.6214725971,10.83868217,8.391317368,13.72142364
18.53093937,-1.638856173,10.22314262,6.718337059,12.34238824
18.53597557,-2.345221043,9.581045151,5.119664669,11.11339076
18.54100984,-2.444935322,8.91504097,3.4778409,9.87679308
18.54604598,-2.03599596,8.26102066,1.753269196,8.686984216
18.55108218,-1.476862907,7.681089878,0.01570940018,7.821797271
18.55611833,-0.920404911,7.23197794,-1.575929165,7.45869981
18.56115453,-0.5915937424,6.917129517,-3.024796963,7.572718176
18.56619072,-0.4145913124,6.533577919,-4.124149799,7.737450352
18.57122369,-0.07785367966,6.064979076,-5.06325388,7.901048806
18.57625989,0.2680282593,5.563933372,-5.822065353,8.057644737
18.58129609,0.5833640099,5.042016506,-6.347271442,8.127121187
18.58633223,0.8809933662,4.48911047,-6.730968475,8.138439576
18.59136843,1.202754974,3.938144684,-7.182598591,8.279210445
18.59640463,1.594991207,3.36722374,-7.456902027,8.335921095
18.60144359,2.379094601,2.986624241,-7.615071297,8.518763192
18.60647973,3.123190403,2.587101936,-7.485432625,8.513466762
18.61151593,3.355098724,2.275400639,-7.221054077,8.281168849
18.61655213,2.977918148,1.978838921,-6.827474117,7.707022953
18.62158828,2.202217579,1.582761765,-6.28908968,6.848908385
18.62662447,1.352212906,1.047667503,-5.782279015,6.029994821
18.63166708,0.6177091599,0.4227313995,-5.301427841,5.354008181
18.63670322,-0.1894011497,-0.207280159,-4.776138306,4.784384493
18.64173942,-1.072571278,-0.8726658821,-4.222162724,4.442815881
18.64677562,-1.98786974,-1.510734558,-3.775975227,4.526801732
18.65181177,-2.805915356,-2.017983913,-3.45190382,4.884778402
18.65684796,-3.583314419,-2.396618843,-3.240899086,5.393269045
18.66187598,-4.117857456,-2.71106863,-3.368951559,5.971304527
18.66691218,-4.103865623,-3.037382603,-3.532083511,6.20830251
18.67194838,-3.502935886,-3.255992413,-3.481439114,5.915442901
18.67698453,-2.579585552,-3.291161299,-3.173956871,5.249762522
18.68202072,-1.72508204,-3.02218008,-2.88872242,4.522631723
18.68705692,-1.452716827,-2.594377995,-2.772148371,4.065217085
18.69210062,-1.572187185,-2.128247738,-2.837494612,3.879766314
18.69713677,-1.661679626,-1.793747425,-2.948035479,3.830094279
18.70217296,-1.681619287,-1.850228786,-3.22088933,4.077415611
18.70720916,-1.906692386,-2.378907204,-3.786543369,4.861335827
18.71224531,-2.361539841,-3.414848328,-4.565212727,6.170836796
18.71728151,-2.944067001,-4.523481369,-5.165818214,7.470949875
18.72232302,-3.306519985,-5.345360756,-5.540212631,8.378538776
18.72735921,-3.635117054,-6.02774334,-5.721449852,9.07098419
18.73239541,-3.408788919,-6.720003605,-6.01038456,9.638620902
18.73743161,-2.17158556,-7.169799328,-5.968378067,9.578274531
18.74246776,-0.7198287249,-6.842808723,-5.129981995,8.582476326
18.7475039,0.1052906513,-6.001347542,-3.972061634,7.197536527
18.75253598,0.9179672003,-4.971675873,-2.408560276,5.600123871
18.75757213,1.850286245,-3.38660574,-0.8556613922,3.952823553
18.76260828,2.622216702,-1.428700924,0.3962030411,3.012338562
18.76764453,3.059696674,-0.001379013062,0.9461355209,3.202642357
18.77268067,2.94724369,0.8501377106,0.9769339561,3.219220318
18.77771687,2.485390425,1.415011883,0.3616476059,2.882744037
18.78275557,1.945874453,2.09659338,-0.9425873756,3.011744037
18.78779171,1.567569852,3.063802242,-2.514967442,4.26253688
18.79282791,2.728215456,3.891237736,-4.387257576,6.46783733
18.79786411,3.395099878,4.868512154,-5.743049622,8.259039456
18.80290026,3.088607311,6.446137428,-6.614768982,9.738960496
18.80793645,2.575045586,8.262144089,-7.411702156,11.39417454
18.81296317,2.119147778,9.432154655,-7.524907589,12.25073724
18.81799937,2.019579887,9.887851715,-6.886058807,12.21745147
18.82303557,1.753878355,10.43149567,-5.939697266,12.13145477
18.82807171,1.04204917,11.261796,-4.56445837,12.19623695
18.83310791,0.1355295181,12.59731293,-2.689414024,12.88191015
18.83814411,-0.9920227528,14.75802422,-1.176221371,14.83802159
18.84318937,-2.182099342,16.79875374,-0.3715553284,16.94395875
18.84822552,-3.37174654,17.98727417,0.05583572388,18.30065093
18.85326171,-4.34414959,19.3570385,0.299574852,19.84077418
18.85829791,-5.315178394,21.71845627,0.279838562,22.36114428
18.86333406,-6.592335701,24.4631176,0.2101335526,25.33667636
18.86837026,-8.40355587,27.0656929,0.08433628082,28.34040572
18.87341848,-10.85139656,29.45458031,0.603966713,31.3956985
18.87845468,-14.02487564,31.23840904,2.524312973,34.33522233
18.88349083,-18.11842346,32.14865494,5.827030659,37.35997282
18.88852703,-22.56731033,32.51951218,10.20190811,40.87641248
18.89356322,-27.26256371,32.86483765,15.2724514,45.3496715
18.89859937,-31.99873352,32.92363358,20.61436462,50.32729502
18.90361822,-36.4836998,32.47966766,25.90372658,55.29007337
18.90865437,-40.35457993,31.49128723,31.1144104,59.90241921
18.91369052,-43.56552124,30.27053452,36.28356552,64.27096567
18.91872671,-46.22970581,29.23077393,41.84907532,68.86921626
18.92376291,-48.04056931,27.83645439,47.52811432,73.08683974
18.92879906,-49.22304535,25.32829285,52.98996735,76.6313725
18.93382281,-49.60877991,21.77889252,58.02463531,79.38645669
18.93885895,-49.20310593,17.41102409,62.55634689,81.47015361
18.94389515,-48.01036453,12.61507416,66.17668915,82.72538537
18.94893135,-46.23628998,7.537498474,68.29269409,82.81606402
18.9539675,-44.09130478,2.33208847,69.18016052,82.069339
18.95900369,-41.65597534,-2.77077055,69.16043091,80.78404951
18.96406875,-38.67057037,-7.633598328,68.12670135,78.70789207
18.96910489,-35.1028862,-12.18898392,66.3168335,76.01780287
18.97414114,-31.70059395,-16.28258705,64.01902008,73.26994766
18.97917729,-29.14006233,-20.35470581,61.4560318,70.99507818
18.98421348,-26.79375267,-24.85855103,59.23644638,69.60466451
18.98924963,-24.33699799,-29.30594635,57.51433563,68.98569972
18.9942851,-22.0410614,-33.34414673,56.34180832,69.07995276
18.99932124,-20.13076019,-37.21528625,55.7140007,69.95909456
19.00435744,-17.87567902,-41.52013016,55.31576538,71.43735023
19.00939364,-14.76335144,-46.0472374,54.94208527,73.19110158
19.01442979,-10.91640663,-50.34946442,54.03050232,74.65608938
19.01946598,-6.685340881,-54.32476044,52.10665512,75.5710056
19.02447401,-1.783948898,-57.68042755,48.82434082,75.59120619
19.02951015,3.577970028,-59.56775665,44.05869293,74.17740845
19.03454635,8.887798309,-59.79457092,37.7020874,71.24486694
19.03958255,14.50482178,-58.44024658,30.32336807,67.41779384
19.04461869,18.77353859,-55.5341568,21.39520454,62.40387087
19.04965489,20.76834297,-52.40786743,11.54816437,57.54362466
19.05472062,20.99027252,-50.06655121,3.20663166,54.38321043
19.05975677,19.79279137,-48.51881409,-2.067675829,52.44144538
19.06479296,17.62113571,-48.09818649,-4.263058662,51.4014945
19.06982916,16.01173019,-48.74721527,-4.78996706,51.5326138
19.07486531,15.78360462,-49.36568451,-5.050162792,52.07299805
19.07990156,15.89542675,-48.88908768,-5.663011551,51.71921486
19.0849263,14.97813797,-47.93022919,-7.5449543,50.77969892
19.08996244,12.30683231,-47.20294189,-10.33264351,49.86320655
19.09499864,8.70773983,-45.61792755,-12.77007771,48.16528762
19.10003484,5.827092648,-43.38032913,-13.39295387,45.77312724
19.10507098,4.100513458,-41.32183456,-11.63205528,43.12322962
19.11010718,3.04101181,-39.27140045,-8.445014954,40.28410262
19.11513968,2.391912222,-37.09844589,-4.806134701,37.48486178
19.12017583,2.326359272,-34.59496307,-1.279545307,34.69669514
19.12521197,2.609347343,-31.45955849,1.977111816,31.62944016
19.13024822,2.79024291,-27.84313202,4.724751472,28.37866686
19.13528437,2.698492527,-24.30397224,7.052565575,25.45002181
19.14032057,2.59169507,-21.58721733,8.91830349,23.50023346
19.14535802,2.683299065,-19.87073898,10.371521,22.57464971
19.15039416,3.09945941,-18.3752594,11.3920517,21.84114577
19.15543036,3.555511713,-16.48484039,11.73064137,20.5426282
19.16046651,3.973800659,-14.44853783,11.29993057,18.76805179
19.1655027,4.483564854,-12.69284821,10.41794968,17.02188077
19.1705389,4.905627728,-11.07700825,9.260545731,15.24870494
19.1755475,4.970338821,-9.642477036,8.010009766,13.48487626
19.18058369,4.521083832,-8.49491787,7.212313652,12.02585951
19.18561989,3.862516642,-7.873215675,7.148369312,11.31396233
19.19065604,3.484647274,-7.503107548,7.397315025,11.09773216
19.19569223,3.456973076,-7.177144051,7.652735233,11.04655675
19.20072843,3.622795343,-6.731276512,7.812067509,10.92991895
19.2057915,3.758571386,-6.177075386,7.816673279,10.64816887
19.21082765,3.816544056,-5.533556938,8.014669418,10.46045825
19.21586385,3.548197031,-5.023571491,8.374961853,10.39066691
19.22090005,3.189889669,-4.324708462,8.808618546,10.31844272
19.22593624,3.130467176,-3.322712421,9.310970306,10.36987997
19.23097239,3.324798584,-2.122580051,9.807071686,10.57063322
19.23601197,3.397795916,-0.7762341499,10.00494671,10.59464559
19.24104812,3.247008562,0.5898237228,9.624123573,10.17421796
19.24608432,3.261213303,1.855448723,8.791120529,9.558347259
19.25112052,3.242005825,3.106348038,8.076152802,9.240359515
19.25615666,2.986544609,4.057818413,7.384451389,8.939544804
19.26119286,2.667783499,4.456651688,6.873722076,8.615501625
19.26622687,2.528431892,4.528038979,6.397604942,8.235621035
19.27126302,2.887360811,4.517811775,5.658004761,7.794901767
19.27629921,3.308154106,4.561289787,4.978280067,7.518811112
19.28133541,3.388218403,4.593158722,4.768797874,7.437645068
19.28637156,3.312743187,4.730143547,4.677296162,7.431394538
19.29140776,3.291856289,4.754575729,4.884007931,7.569401671
19.2964463,3.311614037,4.658176422,5.096867085,7.657901095
19.30148244,3.121612072,4.485211372,4.939985752,7.366480993
19.30651864,2.565265656,4.162391663,4.541991234,6.673513063
19.31155484,1.715788364,3.778835297,4.17162323,5.884383254
19.31659098,0.7267978191,3.490671158,3.617328882,5.079181868
19.32162713,-0.3701884747,3.070883751,3.002316952,4.310600144
19.32664234,-1.764111757,2.62742424,2.377421618,3.958229652
19.33167848,-3.151081324,2.324943542,1.526526451,4.202970258
19.33671468,-4.469612122,1.918778419,0.770026207,4.924640444
19.34175088,-6.074039936,1.72503376,-0.05186128616,6.31445898
19.34678703,-8.038198471,1.693647385,-1.186694622,8.299959051
19.35182322,-9.706713676,1.539434433,-2.784999847,10.21500724
19.35688057,-10.75852394,1.151596069,-4.401813984,11.68109487
19.36191671,-11.05906868,0.7159519196,-5.701247215,12.46273674
19.36695291,-10.92426586,0.3828372955,-6.515613556,12.72554003
19.37198906,-10.51924801,0.2049341202,-7.209111214,12.75413114
19.37702526,-9.932302475,0.01497268677,-7.886668682,12.68268109
19.38206145,-9.466682434,-0.08148670197,-8.325841904,12.60731374
19.38709505,-9.29325676,-0.3379364014,-8.845696449,12.83453029
19.39213119,-9.456633568,-0.8141803741,-9.506860733,13.43395731
19.39716739,-9.988368034,-1.587269783,-10.28152084,14.42208696
19.40220359,-10.94962025,-2.598428249,-10.90561962,15.67094612
19.40723973,-12.18196011,-3.614779949,-11.22117805,16.95233385
19.41227593,-13.13532066,-4.394078255,-11.05049038,17.71885748
19.41731416,-13.95826721,-4.896970272,-10.4541378,18.11360093
19.42235031,-14.85447121,-5.423359871,-9.653898239,18.52743637
19.4273865,-15.5060215,-5.973764896,-8.821003914,18.81309862
19.4324227,-15.93907261,-6.316453934,-8.158128738,18.98701373
19.43745885,-15.94661713,-6.26297617,-7.85445118,18.84706533
19.44249505,-15.27936745,-5.988205433,-7.791097641,18.16642167
19.44752765,-13.81707382,-5.977584362,-7.473958015,16.8078283
19.4525638,-12.08499336,-6.14610672,-7.024246216,15.26963416
19.4576,-10.54619217,-6.18616581,-6.325113773,13.76582293
19.46263619,-9.276504517,-5.888798714,-5.398243904,12.2422434
19.46767234,-7.988299847,-5.257882595,-4.067842484,10.39257457
19.47270848,-6.903565407,-4.404402256,-2.494181633,8.560310542
19.47772364,-6.262181282,-3.433956623,-1.207007885,7.243192703
19.48275979,-5.896306038,-2.525299549,-0.1801946163,6.416855367
19.48779598,-5.867478848,-1.871008873,0.6995098591,6.198168784
